거래일,거래시간,전력거래량
2022-07-16,13,87.785801
2022-07-16,14,90.561091
2022-07-16,15,87.774637
2022-07-16,16,85.376564
2022-07-16,17,78.949014
2022-07-16,18,71.314521
2022-07-16,19,63.367775
2022-07-16,20,60.29508
2022-07-16,21,59.450308
2022-07-16,22,49.866
2022-07-16,23,10.34581
2022-07-16,24,10.022461
2022-07-17,01,10.230516
2022-07-17,02,10.186305
2022-07-17,03,10.181957
2022-07-17,04,10.226253
2022-07-17,05,10.22397
2022-07-17,06,10.200843
2022-07-17,07,10.458931
2022-07-17,08,14.423739
2022-07-17,09,20.566387
2022-07-17,10,18.260248
2022-07-17,11,14.933752
2022-07-17,12,25.127092
2022-07-17,13,34.314094
2022-07-17,14,29.110881
2022-07-17,15,27.785966
2022-07-17,16,23.049088
2022-07-17,17,20.29063
2022-07-17,18,18.542634
2022-07-17,19,14.758351
2022-07-17,20,11.675401
2022-07-17,21,11.169966
2022-07-17,22,10.525279
2022-07-17,23,10.103113
2022-07-17,24,9.936643
2022-07-18,01,9.926565
2022-07-18,02,9.944154
2022-07-18,03,9.97318
2022-07-18,04,9.974914
2022-07-18,05,9.899923
2022-07-18,06,10.081696
2022-07-18,07,10.16252
2022-07-18,08,10.648565
2022-07-18,09,12.805129
2022-07-18,10,13.763425
2022-07-18,11,11.715533
2022-07-18,12,12.638183
2022-07-18,13,13.921052
2022-07-18,14,15.460444
2022-07-18,15,22.96324
2022-07-18,16,48.799295
2022-07-18,17,93.268237
2022-07-18,18,97.641547
2022-07-18,19,96.264287
2022-07-18,20,95.494314
2022-07-18,21,51.37891
2022-07-18,22,10.691806
2022-07-18,23,10.650696
2022-07-18,24,10.673451
2022-07-19,01,10.685914
2022-07-19,02,10.679707
2022-07-19,03,10.654619
2022-07-19,04,10.700297
2022-07-19,05,10.687595
2022-07-19,06,10.733739
2022-07-19,07,11.904272
2022-07-19,08,19.627943
2022-07-19,09,24.735258
2022-07-19,10,27.271102
2022-07-19,11,39.829189
2022-07-19,12,46.637903
2022-07-19,13,48.035062
2022-07-19,14,52.404259
2022-07-19,15,69.133403
2022-07-19,16,88.111716
2022-07-19,17,82.176226
2022-07-19,18,99.284349
2022-07-19,19,114.269438
2022-07-19,20,110.320191
2022-07-19,21,109.503729
2022-07-19,22,90.584056
2022-07-19,23,11.455493
2022-07-19,24,11.064525
2022-07-20,01,10.795961
2022-07-20,02,10.831218
2022-07-20,03,10.815797
2022-07-20,04,10.841582
2022-07-20,05,10.788135
2022-07-20,06,10.869779
2022-07-20,07,12.932699
2022-07-20,08,20.814558
2022-07-20,09,27.789335
2022-07-20,10,37.636446
2022-07-20,11,38.610878
2022-07-20,12,40.401034
2022-07-20,13,38.702479
2022-07-20,14,44.137362
2022-07-20,15,46.613054
2022-07-20,16,51.448014
2022-07-20,17,90.877991
2022-07-20,18,104.385822
2022-07-20,19,104.690488
2022-07-20,20,40.373274
2022-07-20,21,9.283151
2022-07-20,22,8.749678
2022-07-20,23,8.688596
2022-07-20,24,8.217786
2022-07-21,01,7.77345
2022-07-21,02,7.854425
2022-07-21,03,7.960212
2022-07-21,04,7.930924
2022-07-21,05,8.069391
2022-07-21,06,8.156243
2022-07-21,07,8.353777
2022-07-21,08,14.065698
2022-07-21,09,33.406004
2022-07-21,10,88.192604
2022-07-21,11,104.198316
2022-07-21,12,111.521808
2022-07-21,13,111.078464
2022-07-21,14,110.317956
2022-07-21,15,105.354669
2022-07-21,16,106.771615
2022-07-21,17,55.270926
2022-07-21,18,18.782283
2022-07-21,19,13.322915
2022-07-21,20,10.161546
2022-07-21,21,9.701934
2022-07-21,22,9.676617
2022-07-21,23,9.59708
2022-07-21,24,9.665572
2022-07-22,01,9.612261
2022-07-22,02,9.619983
2022-07-22,03,9.634447
2022-07-22,04,9.636425
2022-07-22,05,9.54994
2022-07-22,06,9.678705
2022-07-22,07,12.11177
2022-07-22,08,18.528418
2022-07-22,09,23.585488
2022-07-22,10,24.412058
2022-07-22,11,22.528167
2022-07-22,12,33.157798
2022-07-22,13,36.082699
2022-07-22,14,36.616154
2022-07-22,15,44.869629
2022-07-22,16,39.810661
2022-07-22,17,33.441808
2022-07-22,18,23.031807
2022-07-22,19,16.579596
2022-07-22,20,11.956261
2022-07-22,21,10.720103
2022-07-22,22,10.375143
2022-07-22,23,9.969889
2022-07-22,24,9.629428
2022-07-23,01,9.544782
2022-07-23,02,9.565463
2022-07-23,03,9.517181
2022-07-23,04,9.385726
2022-07-23,05,9.371514
2022-07-23,06,9.279608
2022-07-23,07,11.047627
2022-07-23,08,17.594069
2022-07-23,09,25.987585
2022-07-23,10,32.743635
2022-07-23,11,32.471281
2022-07-23,12,40.683185
2022-07-23,13,58.475516
2022-07-23,14,104.635737
2022-07-23,15,118.319767
2022-07-23,16,112.651379
2022-07-23,17,112.517326
2022-07-23,18,110.997698
2022-07-23,19,109.504266
2022-07-23,20,109.775819
2022-07-23,21,109.027968
2022-07-23,22,90.02959
2022-07-23,23,9.697404
2022-07-23,24,9.620451
2022-07-24,01,9.648043
2022-07-24,02,9.648875
2022-07-24,03,9.626465
2022-07-24,04,9.613892
2022-07-24,05,9.614807
2022-07-24,06,9.579227
2022-07-24,07,9.631419
2022-07-24,08,11.544669
2022-07-24,09,14.254599
2022-07-24,10,20.966145
2022-07-24,11,20.516936
2022-07-24,12,17.058938
2022-07-24,13,16.836214
2022-07-24,14,16.167243
2022-07-24,15,15.351266
2022-07-24,16,19.057608
2022-07-24,17,16.234943
2022-07-24,18,13.011653
2022-07-24,19,11.397254
2022-07-24,20,9.970158
2022-07-24,21,9.591159
2022-07-24,22,9.472346
2022-07-24,23,9.422256
2022-07-24,24,9.462261
2022-07-25,01,9.517302
2022-07-25,02,9.440388
2022-07-25,03,9.529455
2022-07-25,04,9.675116
2022-07-25,05,9.629886
2022-07-25,06,9.623818
2022-07-25,07,10.021728
2022-07-25,08,16.945048
2022-07-25,09,22.041358
2022-07-25,10,23.09909
2022-07-25,11,28.549251
2022-07-25,12,27.215696
2022-07-25,13,38.828307
2022-07-25,14,48.389171
2022-07-25,15,68.759041
2022-07-25,16,112.271399
2022-07-25,17,124.760748
2022-07-25,18,118.465822
2022-07-25,19,106.177521
2022-07-25,20,109.530089
2022-07-25,21,109.290787
2022-07-25,22,91.566792
2022-07-25,23,11.286973
2022-07-25,24,10.774065
2022-07-26,01,10.778461
2022-07-26,02,10.787879
2022-07-26,03,10.75859
2022-07-26,04,10.708373
2022-07-26,05,10.590957
2022-07-26,06,10.772009
2022-07-26,07,12.66899
2022-07-26,08,16.645034
2022-07-26,09,23.579028
2022-07-26,10,28.55912
2022-07-26,11,33.515084
2022-07-26,12,37.351482
2022-07-26,13,44.367831
2022-07-26,14,45.890386
2022-07-26,15,45.221179
2022-07-26,16,40.693726
2022-07-26,17,31.684618
2022-07-26,18,22.91152
2022-07-26,19,16.110367
2022-07-26,20,13.077655
2022-07-26,21,11.643492
2022-07-26,22,11.220398
2022-07-26,23,10.827362
2022-07-26,24,10.439027
2022-07-27,01,10.411684
2022-07-27,02,10.408225
2022-07-27,03,10.383571
2022-07-27,04,10.306472
2022-07-27,05,10.262003
2022-07-27,06,10.324801
2022-07-27,07,12.647861
2022-07-27,08,18.556051
2022-07-27,09,29.637982
2022-07-27,10,38.528162
2022-07-27,11,45.77851
2022-07-27,12,50.08767
2022-07-27,13,51.957394
2022-07-27,14,50.357439
2022-07-27,15,50.204724
2022-07-27,16,71.895901
2022-07-27,17,105.475577
2022-07-27,18,116.24799
2022-07-27,19,114.207154
2022-07-27,20,109.866025
2022-07-27,21,109.142839
2022-07-27,22,91.723877
2022-07-27,23,12.654177
2022-07-27,24,12.269434
2022-07-28,01,11.989408
2022-07-28,02,11.931978
2022-07-28,03,11.900944
2022-07-28,04,11.88054
2022-07-28,05,11.84802
2022-07-28,06,11.916552
2022-07-28,07,13.840716
2022-07-28,08,20.338407
2022-07-28,09,30.369056
2022-07-28,10,39.327233
2022-07-28,11,44.725596
2022-07-28,12,48.303275
2022-07-28,13,51.205043
2022-07-28,14,55.401566
2022-07-28,15,67.417516
2022-07-28,16,111.735756
2022-07-28,17,124.669784
2022-07-28,18,112.406786
2022-07-28,19,103.861924
2022-07-28,20,100.664535
2022-07-28,21,40.13607
2022-07-28,22,12.294635
2022-07-28,23,12.003954
2022-07-28,24,11.526032
2022-07-29,01,11.225155
2022-07-29,02,11.156515
2022-07-29,03,11.220126
2022-07-29,04,11.261384
2022-07-29,05,11.302594
2022-07-29,06,11.271847
2022-07-29,07,13.062979
2022-07-29,08,20.456517
2022-07-29,09,29.841504
2022-07-29,10,40.141601
2022-07-29,11,43.439562
2022-07-29,12,43.67008
2022-07-29,13,49.443623
2022-07-29,14,61.160329
2022-07-29,15,111.57391
2022-07-29,16,126.986677
2022-07-29,17,122.14585
2022-07-29,18,98.364288
2022-07-29,19,18.106701
2022-07-29,20,13.926406
2022-07-29,21,12.779697
2022-07-29,22,12.094191
2022-07-29,23,11.845546
2022-07-29,24,11.584149
2022-07-30,01,11.336147
2022-07-30,02,11.243451
2022-07-30,03,11.189493
2022-07-30,04,11.23652
2022-07-30,05,11.248988
2022-07-30,06,11.265924
2022-07-30,07,12.85199
2022-07-30,08,19.798415
2022-07-30,09,28.15916
2022-07-30,10,25.656357
2022-07-30,11,27.720063
2022-07-30,12,34.409051
2022-07-30,13,25.300798
2022-07-30,14,20.814881
2022-07-30,15,17.407534
2022-07-30,16,25.064369
2022-07-30,17,48.031084
2022-07-30,18,99.763509
2022-07-30,19,108.329286
2022-07-30,20,105.546492
2022-07-30,21,87.957785
2022-07-30,22,9.818071
2022-07-30,23,9.478472
2022-07-30,24,9.492973
2022-07-31,01,9.441094
2022-07-31,02,9.438838
2022-07-31,03,9.384156
2022-07-31,04,9.377931
2022-07-31,05,9.394763
2022-07-31,06,9.390101
2022-07-31,07,10.952515
2022-07-31,08,14.644843
2022-07-31,09,17.954003
2022-07-31,10,17.661474
2022-07-31,11,17.168755
2022-07-31,12,12.583607
2022-07-31,13,16.64289
2022-07-31,14,17.965085
2022-07-31,15,22.237141
2022-07-31,16,24.854553
2022-07-31,17,18.557221
2022-07-31,18,17.240849
2022-07-31,19,12.610062
2022-07-31,20,10.470972
2022-07-31,21,9.98355
2022-07-31,22,9.916101
2022-07-31,23,9.860567
2022-07-31,24,9.902614
2022-08-01,01,9.890733
2022-08-01,02,9.924923
2022-08-01,03,9.860889
2022-08-01,04,9.733895
2022-08-01,05,9.697523
2022-08-01,06,9.756881
2022-08-01,07,9.940478
2022-08-01,08,15.856341
2022-08-01,09,20.277727
2022-08-01,10,25.399002
2022-08-01,11,23.312944
2022-08-01,12,24.614998
2022-08-01,13,24.144125
2022-08-01,14,22.161399
2022-08-01,15,27.982091
2022-08-01,16,50.251691
2022-08-01,17,96.302875
2022-08-01,18,106.788478
2022-08-01,19,106.453863
2022-08-01,20,106.393882
2022-08-01,21,105.988524
2022-08-01,22,88.185997
2022-08-01,23,10.233505
2022-08-01,24,9.973687
2022-08-02,01,9.943197
2022-08-02,02,9.611244
2022-08-02,03,9.614859
2022-08-02,04,9.579
2022-08-02,05,9.592892
2022-08-02,06,9.572628
2022-08-02,07,10.205104
2022-08-02,08,12.738225
2022-08-02,09,20.080208
2022-08-02,10,23.26897
2022-08-02,11,31.028349
2022-08-02,12,29.23146
2022-08-02,13,32.394002
2022-08-02,14,30.059773
2022-08-02,15,36.236832
2022-08-02,16,24.320007
2022-08-02,17,25.262212
2022-08-02,18,20.850002
2022-08-02,19,18.118048
2022-08-02,20,12.887969
2022-08-02,21,12.131112
2022-08-02,22,11.625019
2022-08-02,23,11.31024
2022-08-02,24,11.349659
2022-08-03,01,11.341601
2022-08-03,02,11.355526
2022-08-03,03,11.059799
2022-08-03,04,11.086341
2022-08-03,05,10.985173
2022-08-03,06,11.067795
2022-08-03,07,12.581083
2022-08-03,08,19.225793
2022-08-03,09,26.676383
2022-08-03,10,33.90121
2022-08-03,11,18.921435
2022-08-03,12,33.766518
2022-08-03,13,32.732263
2022-08-03,14,44.617693
2022-08-03,15,66.575545
2022-08-03,16,81.493664
2022-08-03,17,75.778491
2022-08-03,18,100.237808
2022-08-03,19,114.681639
2022-08-03,20,111.119123
2022-08-03,21,110.651102
2022-08-03,22,93.489062
2022-08-03,23,14.109671
2022-08-03,24,14.055307
2022-08-04,01,13.998312
2022-08-04,02,14.038339
2022-08-04,03,14.01434
2022-08-04,04,14.015828
2022-08-04,05,14.01882
2022-08-04,06,13.958909
2022-08-04,07,15.343342
2022-08-04,08,20.768556
2022-08-04,09,25.911465
2022-08-04,10,34.704008
2022-08-04,11,41.056716
2022-08-04,12,45.12237
2022-08-04,13,42.066208
2022-08-04,14,41.234656
2022-08-04,15,44.516525
2022-08-04,16,39.523193
2022-08-04,17,34.02853
2022-08-04,18,26.95294
2022-08-04,19,20.647808
2022-08-04,20,15.976935
2022-08-04,21,15.07542
2022-08-04,22,14.814829
2022-08-04,23,14.382512
2022-08-04,24,14.054753
2022-08-05,01,13.965356
2022-08-05,02,13.611137
2022-08-05,03,13.609928
2022-08-05,04,13.594485
2022-08-05,05,13.613053
2022-08-05,06,13.681701
2022-08-05,07,14.846061
2022-08-05,08,16.547242
2022-08-05,09,20.14859
2022-08-05,10,30.687406
2022-08-05,11,47.171095
2022-08-05,12,71.807255
2022-08-05,13,115.04872
2022-08-05,14,135.543436
2022-08-05,15,136.207712
2022-08-05,16,130.127331
2022-08-05,17,124.09286
2022-08-05,18,116.947248
2022-08-05,19,110.843572
2022-08-05,20,108.653662
2022-08-05,21,109.347322
2022-08-05,22,93.855183
2022-08-05,23,15.527119
2022-08-05,24,15.023947
2022-08-06,01,14.886702
2022-08-06,02,14.871952
2022-08-06,03,14.837456
2022-08-06,04,14.887008
2022-08-06,05,14.811037
2022-08-06,06,14.839576
2022-08-06,07,16.359771
2022-08-06,08,21.204469
2022-08-06,09,26.782726
2022-08-06,10,30.502717
2022-08-06,11,35.646979
2022-08-06,12,42.127465
2022-08-06,13,44.727194
2022-08-06,14,43.317025
2022-08-06,15,46.478215
2022-08-06,16,40.868921
2022-08-06,17,36.154929
2022-08-06,18,28.274442
2022-08-06,19,20.365683
2022-08-06,20,16.508351
2022-08-06,21,15.7576
2022-08-06,22,15.565584
2022-08-06,23,15.401279
2022-08-06,24,15.045605
2022-08-07,01,14.801996
2022-08-07,02,14.809458
2022-08-07,03,14.747365
2022-08-07,04,14.715617
2022-08-07,05,14.654825
2022-08-07,06,14.621546
2022-08-07,07,15.773126
2022-08-07,08,21.33053
2022-08-07,09,29.86173
2022-08-07,10,36.790671
2022-08-07,11,41.215434
2022-08-07,12,46.283383
2022-08-07,13,48.620278
2022-08-07,14,46.435123
2022-08-07,15,42.269414
2022-08-07,16,38.836422
2022-08-07,17,35.377476
2022-08-07,18,24.518814
2022-08-07,19,19.203899
2022-08-07,20,16.264837
2022-08-07,21,15.621669
2022-08-07,22,15.275781
2022-08-07,23,14.886061
2022-08-07,24,14.406325
2022-08-08,01,14.420142
2022-08-08,02,14.418879
2022-08-08,03,14.396629
2022-08-08,04,14.370523
2022-08-08,05,22.134929
2022-08-08,06,38.468176
2022-08-08,07,53.438456
2022-08-08,08,60.926307
2022-08-08,09,71.692235
2022-08-08,10,80.268234
2022-08-08,11,120.119425
2022-08-08,12,132.724546
2022-08-08,13,130.35465
2022-08-08,14,132.782542
2022-08-08,15,128.562246
2022-08-08,16,120.404011
2022-08-08,17,118.374485
2022-08-08,18,108.393423
2022-08-08,19,65.250717
2022-08-08,20,61.620295
2022-08-08,21,37.763485
2022-08-08,22,15.672304
2022-08-08,23,15.349071
2022-08-08,24,14.124064
2022-08-09,01,13.920061
2022-08-09,02,13.956877
2022-08-09,03,13.956691
2022-08-09,04,13.974637
2022-08-09,05,13.997485
2022-08-09,06,13.984429
2022-08-09,07,14.291281
2022-08-09,08,24.626106
2022-08-09,09,69.830769
2022-08-09,10,125.773608
2022-08-09,11,134.41018
2022-08-09,12,130.24643
2022-08-09,13,128.141622
2022-08-09,14,125.091275
2022-08-09,15,117.898536
2022-08-09,16,116.77673
2022-08-09,17,115.34875
2022-08-09,18,109.02975
2022-08-09,19,104.525339
2022-08-09,20,104.217516
2022-08-09,21,58.918566
2022-08-09,22,15.650646
2022-08-09,23,15.691621
2022-08-09,24,15.373515
2022-08-10,01,15.370079
2022-08-10,02,15.308749
2022-08-10,03,15.378216
2022-08-10,04,15.398206
2022-08-10,05,15.419059
2022-08-10,06,15.433672
2022-08-10,07,15.792682
2022-08-10,08,19.629413
2022-08-10,09,22.627642
2022-08-10,10,27.387388
2022-08-10,11,28.996116
2022-08-10,12,32.176682
2022-08-10,13,36.430956
2022-08-10,14,37.182785
2022-08-10,15,52.059251
2022-08-10,16,83.65972
2022-08-10,17,111.199683
2022-08-10,18,110.181582
2022-08-10,19,47.239937
2022-08-10,20,15.836598
2022-08-10,21,15.218034
2022-08-10,22,14.906344
2022-08-10,23,14.875783
2022-08-10,24,14.974887
2022-08-11,01,14.911664
2022-08-11,02,14.895862
2022-08-11,03,14.880167
2022-08-11,04,14.921985
2022-08-11,05,14.887731
2022-08-11,06,14.867507
2022-08-11,07,14.952031
2022-08-11,08,16.879996
2022-08-11,09,17.699593
2022-08-11,10,15.335339
2022-08-11,11,15.626769
2022-08-11,12,27.171604
2022-08-11,13,53.7544
2022-08-11,14,103.410005
2022-08-11,15,116.801184
2022-08-11,16,114.802346
2022-08-11,17,109.973369
2022-08-11,18,100.337817
2022-08-11,19,21.311351
2022-08-11,20,15.780868
2022-08-11,21,15.742821
2022-08-11,22,15.61177
2022-08-11,23,15.607467
2022-08-11,24,15.621485
2022-08-12,01,15.597649
2022-08-12,02,15.568268
2022-08-12,03,15.614552
2022-08-12,04,15.715612
2022-08-12,05,15.67181
2022-08-12,06,15.678514
2022-08-12,07,16.031863
2022-08-12,08,19.222902
2022-08-12,09,20.614336
2022-08-12,10,30.218596
2022-08-12,11,42.915436
2022-08-12,12,30.720097
2022-08-12,13,45.902849
2022-08-12,14,49.35502
2022-08-12,15,55.736446
2022-08-12,16,59.886726
2022-08-12,17,78.838562
2022-08-12,18,87.21633
2022-08-12,19,113.848118
2022-08-12,20,112.144247
2022-08-12,21,111.970287
2022-08-12,22,94.697521
2022-08-12,23,16.379329
2022-08-12,24,15.766708
2022-08-13,01,15.720108
2022-08-13,02,15.710992
2022-08-13,03,15.671002
2022-08-13,04,15.699727
2022-08-13,05,15.642056
2022-08-13,06,15.686684
2022-08-13,07,17.140988
2022-08-13,08,23.382105
2022-08-13,09,27.318131
2022-08-13,10,31.781715
2022-08-13,11,33.337211
2022-08-13,12,54.833252
2022-08-13,13,89.397519
2022-08-13,14,72.5371
2022-08-13,15,71.417676
2022-08-13,16,67.48542
2022-08-13,17,66.249906
2022-08-13,18,57.207985
2022-08-13,19,18.507479
2022-08-13,20,16.678453
2022-08-13,21,16.452809
2022-08-13,22,15.836455
2022-08-13,23,15.637363
2022-08-13,24,15.68832
2022-08-14,01,15.658337
2022-08-14,02,15.622535
2022-08-14,03,15.63542
2022-08-14,04,15.652594
2022-08-14,05,15.645118
2022-08-14,06,15.662678
2022-08-14,07,16.482836
2022-08-14,08,19.106774
2022-08-14,09,23.420093
2022-08-14,10,25.353455
2022-08-14,11,33.527482
2022-08-14,12,43.901695
2022-08-14,13,47.434929
2022-08-14,14,50.462048
2022-08-14,15,48.234123
2022-08-14,16,44.2528
2022-08-14,17,34.083336
2022-08-14,18,24.490818
2022-08-14,19,19.568471
2022-08-14,20,17.065018
2022-08-14,21,16.419417
2022-08-14,22,16.268873
2022-08-14,23,16.041123
2022-08-14,24,15.685163
2022-08-15,01,15.420135
2022-08-15,02,15.426726
2022-08-15,03,15.454068
2022-08-15,04,15.405189
2022-08-15,05,15.346776
2022-08-15,06,15.43648
2022-08-15,07,17.03346
2022-08-15,08,22.643933
2022-08-15,09,26.997572
2022-08-15,10,34.112102
2022-08-15,11,42.726593
2022-08-15,12,46.221007
2022-08-15,13,47.04145
2022-08-15,14,46.883163
2022-08-15,15,46.317763
2022-08-15,16,37.143235
2022-08-15,17,37.203045
2022-08-15,18,50.682461
2022-08-15,19,63.885475
2022-08-15,20,63.171079
2022-08-15,21,62.768785
2022-08-15,22,54.252277
2022-08-15,23,16.379146
2022-08-15,24,15.732012
2022-08-16,01,15.518764
2022-08-16,02,15.528218
2022-08-16,03,15.503056
2022-08-16,04,15.481307
2022-08-16,05,15.455042
2022-08-16,06,15.529321
2022-08-16,07,15.547262
2022-08-16,08,16.489887
2022-08-16,09,19.830764
2022-08-16,10,20.756479
2022-08-16,11,19.411876
2022-08-16,12,23.642768
2022-08-16,13,28.293829
2022-08-16,14,32.444715
2022-08-16,15,57.077474
2022-08-16,16,103.726711
2022-08-16,17,112.631249
2022-08-16,18,111.33649
2022-08-16,19,110.608926
2022-08-16,20,110.586234
2022-08-16,21,110.096789
2022-08-16,22,93.190103
2022-08-16,23,14.017486
2022-08-16,24,13.946959
2022-08-17,01,13.913244
2022-08-17,02,13.936073
2022-08-17,03,13.934441
2022-08-17,04,13.929747
2022-08-17,05,13.911241
2022-08-17,06,13.936632
2022-08-17,07,14.540986
2022-08-17,08,16.776886
2022-08-17,09,19.935233
2022-08-17,10,25.36401
2022-08-17,11,24.416248
2022-08-17,12,26.014187
2022-08-17,13,27.940351
2022-08-17,14,34.82327
2022-08-17,15,43.843599
2022-08-17,16,40.097514
2022-08-17,17,37.548381
2022-08-17,18,27.671233
2022-08-17,19,18.72651
2022-08-17,20,15.042577
2022-08-17,21,14.857094
2022-08-17,22,14.677293
2022-08-17,23,14.150265
2022-08-17,24,14.007332
2022-08-18,01,13.954067
2022-08-18,02,13.898819
2022-08-18,03,13.957134
2022-08-18,04,13.984488
2022-08-18,05,14.009127
2022-08-18,06,14.037243
2022-08-18,07,15.559068
2022-08-18,08,20.822604
2022-08-18,09,31.623556
2022-08-18,10,41.085134
2022-08-18,11,55.866695
2022-08-18,12,74.311271
2022-08-18,13,95.257171
2022-08-18,14,97.763423
2022-08-18,15,95.266665
2022-08-18,16,89.64974
2022-08-18,17,84.461852
2022-08-18,18,73.934048
2022-08-18,19,66.160262
2022-08-18,20,62.728066
2022-08-18,21,62.5531
2022-08-18,22,53.601657
2022-08-18,23,14.550344
2022-08-18,24,14.098909
2022-08-19,01,13.82045
2022-08-19,02,13.789452
2022-08-19,03,13.798973
2022-08-19,04,13.794665
2022-08-19,05,13.808324
2022-08-19,06,13.789125
2022-08-19,07,14.148243
2022-08-19,08,18.4351
2022-08-19,09,23.588893
2022-08-19,10,26.029509
2022-08-19,11,35.237524
2022-08-19,12,39.099177
2022-08-19,13,40.664815
2022-08-19,14,48.380015
2022-08-19,15,67.644101
2022-08-19,16,114.616068
2022-08-19,17,119.841844
2022-08-19,18,112.022185
2022-08-19,19,109.537032
2022-08-19,20,108.734548
2022-08-19,21,109.247566
2022-08-19,22,93.215809
2022-08-19,23,14.548029
2022-08-19,24,13.894478
2022-08-20,01,13.755668
2022-08-20,02,13.783
2022-08-20,03,13.794323
2022-08-20,04,13.777972
2022-08-20,05,13.783861
2022-08-20,06,13.7667
2022-08-20,07,13.777499
2022-08-20,08,14.076882
2022-08-20,09,15.118326
2022-08-20,10,15.570649
2022-08-20,11,15.773467
2022-08-20,12,19.973934
2022-08-20,13,33.104904
2022-08-20,14,26.927839
2022-08-20,15,18.919082
2022-08-20,16,34.762424
2022-08-20,17,59.650725
2022-08-20,18,72.053896
2022-08-20,19,64.843033
2022-08-20,20,62.119473
2022-08-20,21,61.700561
2022-08-20,22,52.801025
2022-08-20,23,14.292045
2022-08-20,24,14.276017
2022-08-21,01,14.133469
2022-08-21,02,14.11116
2022-08-21,03,14.115049
2022-08-21,04,14.228787
2022-08-21,05,14.253076
2022-08-21,06,14.28124
2022-08-21,07,14.97833
2022-08-21,08,20.860645
2022-08-21,09,31.769731
2022-08-21,10,39.565047
2022-08-21,11,43.117344
2022-08-21,12,45.261919
2022-08-21,13,41.446167
2022-08-21,14,43.49726
2022-08-21,15,41.837745
2022-08-21,16,38.844769
2022-08-21,17,33.877854
2022-08-21,18,25.198876
2022-08-21,19,19.162977
2022-08-21,20,16.221531
2022-08-21,21,15.866834
2022-08-21,22,15.132484
2022-08-21,23,14.787355
2022-08-21,24,14.214944
2022-08-22,01,14.149188
2022-08-22,02,14.159172
2022-08-22,03,14.192413
2022-08-22,04,14.172377
2022-08-22,05,14.220429
2022-08-22,06,14.177352
2022-08-22,07,15.120588
2022-08-22,08,21.668522
2022-08-22,09,32.447272
2022-08-22,10,43.108535
2022-08-22,11,49.09142
2022-08-22,12,53.369447
2022-08-22,13,54.712692
2022-08-22,14,61.068307
2022-08-22,15,81.408601
2022-08-22,16,121.313102
2022-08-22,17,120.702446
